Store,Dept,Quarter,Q_2011,Q_2012,Q_2013
13,72,3,889989.6100000001,843455.6900000002,781294.38448
13,72,4,1337041.41,281086.3,64995.28014232375
13,74,1,368493.4199999999,391581.91,418025.58436000004
13,74,2,351081.84,353276.57000000007,369542.34939999913
13,74,3,426424.1400000001,438792.34,408291.3292000005
13,74,4,369687.6,113761.82,26503.918514645287
13,79,1,640040.5700000001,697972.0800000001,737221.1618799999
13,79,2,673417.2999999999,698250.5099999999,675938.6735199998
13,79,3,722698.1200000001,702223.2599999999,684110.3355600009
13,79,4,679780.89,211419.4,61809.87459485837
13,80,1,212720.29,248606.86,273041.73627999966
13,80,2,240115.86,267795.16000000003,278460.2536000002
13,80,3,259055.45,259929.49,257818.74240000054
13,80,4,246973.47,76450.57,19427.266396903604
13,81,1,384606.12,437687.61,468477.2824799991
13,81,2,434229.78,474402.46,469317.5763199998
13,81,3,513828.53,469626.85,442574.4582000003
13,81,4,410260.19,133775.58,38089.24304166003
13,82,1,332163.48000000004,369604.52,382299.46451999986
13,82,2,423935.29,433615.77,458971.2865199989
13,82,3,434072.30999999994,420351.45,412594.40628000075
13,82,4,625706.33,127802.63,33836.565010312035
13,83,1,64306.00999999999,78123.39000000001,88097.60003999992
13,83,2,61591.76999999999,65816.50000000001,67857.30732000004
13,83,3,63740.42999999999,60538.67000000001,55563.90408000004
13,83,4,63194.18,16467.34,2500.0593794091383
13,85,1,47583.18,50752.85999999999,55432.036240000016
13,85,2,57108.23,59291.04,57290.31788000013
13,85,3,63022.84000000001,51226.69,46124.15108
13,85,4,85706.36,17634.809999999998,5048.367059030086
13,87,1,161083.03999999998,221615.32,245804.83076000004
13,87,2,180711.12,220374.64,239772.40923999975
13,87,3,219149.71,241342.94999999995,233947.81924000083
13,87,4,246604.2,78479.67,19130.288446530085
13,90,1,1345947.66,1623299.2999999996,1724978.3928400008
13,90,2,1454517.64,1551707.4499999997,1437577.5487200008
13,90,3,1664064.52,1564851.5799999996,1489959.6399200005
13,90,4,1708675.89,519063.82,152531.0604294747
13,91,1,989651.79,1103726.03,1157459.6706800023
13,91,2,1022674.44,1091641.5699999998,1139652.8366400008
13,91,3,1128585.3599999996,1079037.1900000002,967700.3971199995
13,91,4,1051829.37,334513.26,97595.63881817873
13,92,1,1847212.36,2300682.97,2290275.3316000067
13,92,2,1968264.99,2222741.1,2228804.362360009
13,92,3,2239767.1500000004,2253688.47,2055010.1712800034
13,92,4,2431783.85,734167.18,221081.2711214827
13,93,1,554507.4999999999,665381.7500000001,738507.6651600008
13,93,2,660149.2500000001,720941.4600000002,758254.1973599995
13,93,3,727480.5900000002,702767.71,685286.2760800003
13,93,4,701870.74,210884.75,65888.28982996686
13,94,1,856360.9100000001,1024908.49,1062136.52596
13,94,2,1039109.29,1108178.51,1142150.5859600008
13,94,3,1107542.5,1082183.11,971280.7217199997
13,94,4,911644.84,305408.85,82838.61318950391
13,95,1,1479022.0299999998,1747220.62,1811100.0203599997
13,95,2,1710639.2399999998,1976802.34,2071580.6901200027
13,95,3,2054640.34,1993159.35,1998651.0939999993
13,95,4,1771820.8,541572.27,178648.9956810481
13,96,1,90245.6,103908.66,134534.51795999988
13,96,2,106821.7,128602.56999999998,140084.52844000014
13,96,3,147116.09,137954.84,132320.77755999987
13,96,4,111951.76,38280.95,2175.322601216509
13,97,1,303007.95,342596.45,312651.9032000001
13,97,2,358072.28,376505.69000000006,395039.23815999954
13,97,3,424900.37000000005,402844.96,371589.5841599993
13,97,4,346479.3800000001,118298.66,30288.609784201086
13,98,1,167507.07,184852.53,217050.4183999999
13,98,2,199170.08,185119.64,213536.81319999998
13,98,3,195240.82,185503.05,172138.1822000001
13,98,4,221437.47,64816.95,19551.48318441866
13,99,1,700.0,5245.0,11058.037879999994
13,99,2,245.0,1696.7600000000002,8730.240279999985
13,99,3,910.0,480.24000000000007,5445.460012309334
13,99,4,20885.0,1340.0,4686.073209640001
14,1,1,294206.65,388511.79,432875.0814799999
14,1,2,455886.67,439865.56,449035.4246800003
14,1,3,267332.01,238718.91000000003,229048.4727999999
14,1,4,593243.77,134318.97,35690.75703529754
14,2,1,880080.74,988680.08,1065948.1670399993
14,2,2,1015293.35,980547.51,1021130.1998800017
14,2,3,1130930.91,857057.06,767643.58564
14,2,4,1040436.06,245618.55,62243.33596714399
14,3,1,179867.84000000003,203503.25,229592.1064000002
14,3,2,148832.93,138200.61000000002,130041.7580799999
14,3,3,518331.15,414729.51000000007,400156.2578399999
14,3,4,183112.96,36760.46,6370.48334771201
14,4,1,609717.48,671688.14,753811.9421200007
14,4,2,692825.0299999999,673338.4400000002,675104.5833599998
14,4,3,766812.7100000002,576437.22,533373.8765999995
14,4,4,702435.11,167400.49,35478.32984840653
14,5,1,372550.7400000001,352907.34,359481.41888000054
14,5,2,326038.43000000005,285577.1900000001,298770.1560800001
14,5,3,323128.2,248783.57,228592.83728
14,5,4,723127.5900000002,116627.13,20221.49124730129
14,6,1,58447.36,45207.32000000001,52236.52431999999
14,6,2,95139.46,59838.27999999999,82833.03768000002
14,6,3,78496.63,48311.33,40409.889919999965
14,6,4,119478.66999999998,13978.12,2543.1996923878064
14,7,1,315640.31,379960.28,420620.7644399998
14,7,2,705547.11,619734.9500000001,640482.0338400005
14,7,3,549491.2,410245.53,383597.34791999956
14,7,4,1391411.4,158435.94,34689.95923211738
14,8,1,617071.07,687431.14,749739.6087200007
14,8,2,714146.2399999999,681865.24,660666.958639999
14,8,3,776983.0300000001,571917.05,527334.1949599996
14,8,4,731817.5399999998,185302.52,35467.43848520803
14,9,1,171646.27,212900.69,237555.7874800001
14,9,2,348637.4400000001,368771.55,381588.2984399999
14,9,3,350199.55,247816.47,227626.13940000004
14,9,4,246480.04,66189.48,20970.663481837317
14,10,1,218472.05,248381.11,272304.95936
14,10,2,263734.57,274026.44,281696.66104
14,10,3,291951.93999999994,211009.92,207796.04279999973
14,10,4,278938.71,61358.85999999999,21436.48188415005
14,11,1,201952.9400000001,229906.59,248154.35488000012
14,11,2,284438.35000000003,280707.37,297573.71856000036
14,11,3,280609.1,227807.03,216630.23643999957
14,11,4,273293.56999999995,58097.21000000001,20681.51159591463
14,12,1,54772.74000000001,69990.89,85500.84312
14,12,2,74597.07,75503.71999999999,78253.99764000006
14,12,3,78870.70999999999,62002.51,54463.69400000006
14,12,4,64631.18000000001,17869.68,6266.205193912368
14,13,1,708803.87,754778.3700000001,766238.1735200005
14,13,2,762313.62,736769.65,721715.8202399997
14,13,3,875152.76,666761.5000000001,592162.4184
14,13,4,783555.2999999998,206365.92,64543.184555477805
14,14,1,256057.87,281906.03,315490.22731999995
14,14,2,281973.44999999995,294895.28,311576.92900000006
14,14,3,305826.77,242992.95,216699.03239999997
14,14,4,473057.15,73682.92,23015.603455372915
14,16,1,111021.13,132530.57,152191.7871599999
14,16,2,801228.5100000001,707997.95,716390.5514399995
14,16,3,482779.88,291029.92,239029.91900000043
14,16,4,50065.56999999999,13153.24,2549.0146926224743
14,17,1,269027.33,284098.74,305109.54992000014
14,17,2,276650.0,254512.96000000005,265677.6002399996
14,17,3,306069.8,245389.3,223843.14260000005
14,17,4,338019.99000000005,71540.97,23623.654694405286
14,18,1,51250.38,89276.21,109390.29144000006
14,18,2,82250.99000000003,63856.65000000001,60670.35719999996
14,18,3,29068.16,23236.54,23384.118119999985
14,18,4,611416.19,84114.26,17542.8341039013
14,19,1,3519.100000000001,27950.050000000007,17263.564520000004
14,19,2,1403.2099999999996,28976.47,23547.43659999995
14,19,3,11492.47,22447.72,24016.154560000006
14,19,4,36539.76,8366.619999999999,2632.0682619847594
14,20,1,122102.08999999998,136596.99,154994.38572000014
14,20,2,167484.24,146051.59999999998,147620.05864000006
14,20,3,165324.73000000007,129585.54,125787.54539999983
14,20,4,132368.35,31006.65,9866.05764648801
14,21,1,91944.38,104600.05000000002,113949.94036000012
14,21,2,101255.9,104256.58,106479.5853199999
14,21,3,114519.35,90033.04999999997,77952.02360000016
14,21,4,145197.90999999995,25962.28,9420.583974048002
14,22,1,221931.3,234114.81,267390.4244400001
14,22,2,212462.1,198452.62,197598.8616399999
14,22,3,253013.75,201034.77,194743.76483999984
14,22,4,299096.11000000004,56925.51,17657.52459348531
14,23,1,320708.44999999995,398800.67,430235.48491999984
14,23,2,488242.16,491013.3399999999,502550.57064
14,23,3,453137.89,369145.55,366122.2884399996
14,23,4,602588.88,126963.41999999998,23553.428577299386
14,24,1,73519.11,87107.51,97287.46151999985
14,24,2,112886.67,110880.77,113261.98291999978
14,24,3,134097.03,102832.4,96832.57852000018
14,24,4,145529.91000000006,37653.18,6138.8827355600115
14,25,1,138321.67,159310.66999999998,176106.9710400005
14,25,2,184782.33,199267.34000000003,196867.03672000018
14,25,3,181968.93,142566.25,131890.2542800002
14,25,4,225306.98000000004,48529.84,3723.7930192853346
14,26,1,126909.59,132596.27,154433.62956000003
14,26,2,160075.27,139743.5,137853.58983999994
14,26,3,137099.77000000002,115735.50000000006,103607.95564000023
14,26,4,191722.06000000003,54669.77,5882.158592704384
14,27,1,32180.620000000006,34561.78,40519.81436000003
14,27,2,26436.2,25164.63,22708.658880000006
14,27,3,28164.11,24163.099999999995,24152.57871999999
14,27,4,46641.87999999999,10344.26,3771.74062171086
14,28,1,16424.0,17745.04,19746.72716
14,28,2,14879.63,13784.180000000002,11905.819119999991
14,28,3,9554.77,8101.420000000001,8778.33215999999
14,28,4,22667.55,6319.8200000000015,775.9239598546665
14,29,1,101841.34000000004,114291.26,131166.61352
14,29,2,114191.07,106922.12,112712.09835999983
14,29,3,122844.57,98151.08999999998,97262.84128000004
14,29,4,172071.15,29081.770000000004,11081.005595682678
14,30,1,73168.16,74867.17,92547.12804000007
14,30,2,92998.17999999998,88754.44,89449.16496000001
14,30,3,90571.43,69291.14,56721.26292000013
14,30,4,69555.22999999997,17621.28,6238.8348144186575
14,31,1,35670.24,33749.3,41498.98032000003
14,31,2,37117.4,34079.53,35672.52232000007
14,31,3,82584.03,58996.75,64762.944119999986
14,31,4,49173.34,11120.06,3410.6322908228567
14,32,1,147227.32,137900.11000000002,150482.00636000012
14,32,2,169821.08000000002,156117.72,164774.35860000007
14,32,3,149249.85,107252.72,99493.59396000009
14,32,4,235973.88,33587.63,7239.773133837341
14,33,1,86046.51,94121.15,97783.57408000012
14,33,2,120334.55,101388.83,106131.92187999978
14,33,3,142438.14,114910.49,99663.10872000016
14,33,4,145977.34,37212.92,6099.701458280012
14,34,1,234696.66,285539.28,307176.7760800004
14,34,2,374495.74,388415.12,401593.9693999997
14,34,3,316604.42,272710.46,255407.4750400002
14,34,4,287544.73000000004,94642.41,23853.179988629337
14,35,1,37341.28000000001,45101.75,49047.26367999995
14,35,2,60849.3,63333.57000000001,69975.5507199999
14,35,3,52330.58999999999,40303.24000000001,38720.99816000002
14,35,4,58645.55999999999,15176.41,2670.520385763805
14,36,1,28448.0,33639.219999999994,40986.10168000003
14,36,2,83061.05,79067.54999999999,77234.45855999998
14,36,3,35264.36,27196.630000000005,27405.43572
14,36,4,30085.36,7379.67,1444.3784053999993
14,38,1,1291898.8,1375488.13,1388978.6294399993
14,38,2,1371335.11,1291631.12,1311148.4061599995
14,38,3,1443108.68,1080733.33,920461.9626399989
14,38,4,1315866.1800000002,331962.99,74691.21495752377
14,40,1,875699.41,994458.26,1074287.51532
14,40,2,927131.35,946164.05,982416.7757600001
14,40,3,963487.6999999998,892196.8800000001,726706.7884799992
14,40,4,907968.73,243076.63,74680.33604960266
14,41,1,32141.16,27667.57,30260.14628000005
14,41,2,66515.78,49320.46,48907.298399999985
14,41,3,61401.03999999999,39927.32,39477.21056
14,41,4,69806.89,18036.52,5885.621248255991
14,42,1,87738.35,107820.52999999998,126539.83035999989
14,42,2,101930.13,108041.53,109162.76451999991
14,42,3,114920.06,86767.53,79864.23216
14,42,4,108904.18000000002,25279.54,8544.11826967543
14,44,1,54671.80999999999,65326.87999999999,77223.86019999997
14,44,2,64606.17,61951.12000000001,60797.00960000005
14,44,3,61496.15,55477.86000000001,43501.844639999974
14,44,4,94896.23,21435.79,7879.175628644188
14,46,1,357639.77,399674.42,424935.57036000007
14,46,2,461167.31,472581.87,480478.6054800001
14,46,3,443692.53,359818.43999999994,358722.06355999963
14,46,4,456819.8000000001,96480.89,25351.347657170667
14,47,1,48.0,-283.0,-63.975199999999994
14,47,2,-98.01,15.0,84.92712068
14,49,1,145448.36,174346.07,190923.9278
14,49,2,157983.79,149608.26,144902.27087999985
14,49,3,170702.77,145155.89,125951.59923999995
14,49,4,135210.66,50497.06,2668.0943584746656
14,50,1,28229.5,30268.0,32442.428120000008
14,50,2,27056.3,27155.0,27648.326359999995
14,50,3,29051.0,25086.0,24429.68179999997
14,50,4,22831.0,6279.0,773.3651841640001
14,51,1,11.64,21.36,225.3921199999999
14,51,2,180.0,130.6,97.09629831999993
14,51,3,368.96,87.28,67.97120058666663
14,51,4,12.920000000000002,13.38,19.743289640000032
14,52,1,20557.72,33438.8,37695.92708000007
14,52,2,28093.66,31765.090000000004,27585.59168000003
14,52,3,30908.92,24978.98,25706.705959999956
14,52,4,45414.53,8165.8600000000015,1463.8384673321884
14,54,1,1015.6,723.8399999999998,488.54495999999983
14,54,2,1399.2900000000004,524.0,269.5616532000001
14,54,3,928.72,294.9600000000001,193.29822716799964
14,54,4,1416.1999999999996,23.880000000000006,28.528764280000036
14,55,1,146448.85,163823.88999999998,180945.9663200002
14,55,2,162546.94,131480.78999999998,125495.40384000007
14,55,3,158748.24000000002,106849.32,94274.83463999996
14,55,4,445507.4,45350.38,2495.2047232693353
14,56,1,33833.79,45710.08,49655.847519999974
14,56,2,194199.14,161843.05999999994,157724.50967999984
14,56,3,39628.23999999998,22882.680000000004,39998.16619999999
14,56,4,29957.47,5323.5,689.8985420679999
14,58,1,80853.0,105254.5,120441.16464000008
14,58,2,68380.0,106484.0,118787.86835999983
14,58,3,94137.47,153394.0,173389.20444
14,58,4,123508.97,63425.0,18184.6435469116
14,59,1,14436.72,5818.8499999999985,5777.209960000001
14,59,2,6310.919999999999,4421.5,4317.792120000002
14,59,3,6801.089999999998,3258.7,2712.6624399999996
14,59,4,37378.16,873.78,1223.7136820800004
14,60,1,4545.8,4789.2,4920.574759999996
14,60,2,4618.86,4878.0,5003.922359999999
14,60,3,4118.4000000000015,4122.0,4208.765399999997
14,60,4,6318.4,1260.0,346.22640216977766
14,67,1,153859.30000000002,179201.24,201787.68319999982
14,67,2,232307.73,233911.50999999995,250793.12075999944
14,67,3,146006.0,126427.41000000002,105085.89076000018
14,67,4,219001.62,44249.76,2632.6324221146688
14,71,1,122018.87,140494.94,159996.7774800001
14,71,2,99338.36999999998,111516.14,115440.2075199999
14,71,3,127316.75,108875.73000000004,100470.98684000001
14,71,4,129366.85,27592.77,3194.2139441955537
14,72,1,1078776.04,1145442.2399999998,1202128.1819200008
14,72,2,1029437.0,909844.29,869191.0242000008
14,72,3,1052310.01,872486.0499999998,766693.6814799998
14,72,4,1934981.63,294710.3,70026.20218368874
14,74,1,325902.52,349012.63,350568.78375999973
14,74,2,330969.7,293199.4,320828.42024000024
14,74,3,384154.56000000006,271891.72000000003,254284.09624000028
14,74,4,344501.6800000001,69524.46,19102.43096739732
14,77,1,0.0,198.0,1567.892895146668
14,79,1,437799.82000000007,497543.58,545515.0834399991
14,79,2,475869.42,486785.00000000006,472706.31291999924
14,79,3,510455.48,417843.6000000001,398536.28087999974
14,79,4,474427.35,121631.15,31343.634587490626
14,80,1,435500.37,448307.6,496846.9561200004
14,80,2,485578.63000000006,446669.91,471128.36019999994
14,80,3,534239.5499999999,387160.96,337854.54087999946
14,80,4,465333.92,121582.91999999998,31343.634587490626
14,81,1,481027.15,481373.31999999995,482028.74567999976
14,81,2,557523.7999999999,495713.69,518590.8743999993
14,81,3,594029.6399999999,413531.95,398815.1615999998
14,81,4,495596.49999999994,132141.52000000002,36735.56480340935
14,82,1,260214.18,317271.58,372318.50451999996
14,82,2,317444.77,307258.1899999999,326090.26151999994
14,82,3,374123.39,274108.76,258053.55384000027
14,82,4,557541.76,98805.08,28948.271116316
14,83,1,147254.81999999998,146879.55,156675.22260000007
14,83,2,134977.94,127988.55,130721.00471999988
14,83,3,137072.45,115489.56000000006,100115.52980000005
14,83,4,128383.91,32314.24,1973.8428473829842
14,85,1,21250.99,21542.36,26496.189519999996
14,85,2,29501.84,26629.980000000003,26857.403719999984
14,85,3,35496.820000000014,24671.900000000005,25016.958879999973
14,85,4,35066.919999999984,6788.76,1752.7209175600012
14,87,1,183784.06,232481.38,271724.7984799997
14,87,2,192188.97,225075.85,249748.08228000015
14,87,3,241994.93,227968.74,235433.53396000032
14,87,4,261567.81,75491.92,19483.591574119215
14,90,1,1321846.2100000002,1391429.35,1436334.3230399983
14,90,2,1407092.3,1295560.9,1324500.5687199994
14,90,3,1538969.21,1140116.7999999998,1003602.5449599995
14,90,4,1475529.25,370985.27,125289.77415448755
14,91,1,1197200.0299999998,1197640.73,1229106.9729200003
14,91,2,1177456.7800000005,1086516.4999999998,1120568.159160001
14,91,3,1216354.2299999995,947554.3299999998,869859.9083599979
14,91,4,1151316.32,304199.91,82917.62101742657
14,92,1,2206545.63,2435323.18,2042910.4838400008
14,92,2,2301588.8800000004,2268550.41,2089532.2483600038
14,92,3,2521830.27,1953203.5,1989638.6224
14,92,4,2599603.8000000003,642669.01,197836.89941695993
14,93,1,745438.85,738988.37,736918.6962800003
14,93,2,813014.53,767444.4699999999,743015.7520799994
14,93,3,911668.51,671449.46,595408.5891199994
14,93,4,787357.74,193219.14,42357.11596931391
14,94,1,807532.69,775328.9800000002,759476.5940399992
14,94,2,926485.4599999995,795912.1699999998,748873.7564799996
14,94,3,899503.0599999998,675151.76,594489.8886399996
14,94,4,726339.9899999999,202712.51,53833.88835212798
14,95,1,1693986.0799999996,1731532.13,1787764.92836
14,95,2,1983599.97,1785266.2100000004,1841061.2181999965
14,95,3,2139903.85,1524144.27,1370406.64256
14,95,4,1747509.35,459222.18,135095.09312555415
14,96,1,0.0,8.62,350.96375363199974
14,96,2,0.0,30.69,160.12931081866665
14,96,3,0.0,8.37,23.213108093333304
14,96,4,16.84,3.0,5.869618886857145
14,97,1,308403.93999999994,310382.96,332987.64848
14,97,2,345872.09,308370.12,327324.77939999994
14,97,3,384290.89,273104.3,260891.14284000025
14,97,4,324750.18000000005,84789.64,20926.84460556495
14,98,1,209133.21000000005,223655.34999999995,239622.4290400001
14,98,2,237125.7,222583.72,227772.48700000002
14,98,3,243118.02,181005.29,154966.5287600002
14,98,4,257292.22,57474.15,18085.242359798845
14,99,1,770.0,3855.0,11451.300840000004
14,99,2,455.0,1033.0,2032.5615457199997
14,99,3,930.0,1630.88,10314.841281813338
14,99,4,17815.0,840.0,3470.0144784506665
15,1,1,145209.34999999998,167416.46,189903.5351200003
15,1,2,207321.58,183707.13000000003,185253.88304
15,1,3,152700.81,127946.85,125994.8591199998
15,1,4,254869.19000000012,63786.24000000001,12292.49655787201
15,2,1,288565.35000000003,309574.19,353436.1150800004
15,2,2,342037.5,328398.72,328400.5988799995
15,2,3,394312.5500000001,337340.17,309544.2101999995
15,2,4,357885.2199999999,90641.59,16561.00265834321
15,3,1,107364.99,99285.08,118173.2151200001
15,3,2,89309.10000000002,85353.10999999997,80195.07767999993
15,3,3,232797.13,229355.8,222510.46867999982
15,3,4,111167.15,26229.16,9939.254591901336
15,4,1,137483.24,156537.55000000002,170153.70000000024
15,4,2,164255.76000000007,166925.33000000002,172820.24932000006
15,4,3,202750.96,181280.2,163813.97347999972
15,4,4,171945.09999999998,50899.49,4018.200381506666
15,5,1,189708.69,188387.66000000003,206274.88819999946
15,5,2,174123.69,141827.04,137508.45472
15,5,3,148147.31,133210.86,119799.24571999988
15,5,4,377162.01,59775.93,10120.850496018666
15,6,1,37319.4,32335.36,32840.843280000016
15,6,2,53501.92,40662.97,39249.705079999985
15,6,3,49301.01,31971.7,31571.167959999995
15,6,4,74474.65999999999,7997.8200000000015,1081.8243189759983
15,7,1,159365.25000000006,182363.42,197432.26019999996
15,7,2,282618.41000000003,263639.93000000005,281159.51548000035
15,7,3,244842.88,213555.67,207627.8854400002
15,7,4,520323.1699999999,68100.67000000001,9521.662024103995
15,8,1,232200.31999999995,253340.13000000003,274481.8223200003
15,8,2,262402.12,263132.10000000003,265334.3867600004
15,8,3,281220.33,267058.54,249261.54632000023
15,8,4,282565.2500000001,82337.36,14644.478578989294
15,9,1,93005.24,118189.17,138810.46691999998
15,9,2,243409.16000000003,257599.17,256752.22448000035
15,9,3,290020.97000000003,249261.84,226329.20508000025
15,9,4,176876.53,65960.39,21352.53874458207
15,10,1,114427.17,133300.53,151689.24339999977
15,10,2,162206.33999999994,160168.18,165444.6887999998
15,10,3,166516.77000000002,146015.05000000002,136889.8308400001
15,10,4,160541.13000000006,43760.31000000001,4228.3680253059065
15,11,1,121470.45,130523.58,150989.31803999998
15,11,2,188493.79,247710.18,293269.0510399999
15,11,3,188996.4,196683.26,187065.03343999968
15,11,4,173388.75,43944.38,4265.985230225907
15,12,1,32027.39,36946.4,41261.909280000065
15,12,2,51000.53,53837.77,50242.84299999997
15,12,3,62848.8,56710.41,45997.924960000004
15,12,4,37840.34,13108.52,1673.9147980304776
15,13,1,207473.07,224009.49,237004.95787999994
15,13,2,243108.32,236016.56,243978.64183999976
15,13,3,278406.80000000005,251085.63,224416.65576000043
15,13,4,228295.8,71642.57,23982.472893810627
15,14,1,138894.46,140711.25,151744.1979600001
15,14,2,147900.11,149020.59999999998,146161.05303999994
15,14,3,146481.0,136257.72999999998,126397.21207999995
15,14,4,226109.85,41448.43,5988.722736850668
15,16,1,38333.23,61003.97,69685.13836000014
15,16,2,366554.02,384452.13,408614.1437599996
15,16,3,254386.47,194059.28000000003,196595.27187999993
15,16,4,31460.94,16059.990000000002,1893.3630622769458
15,17,1,142702.4,146286.46,156873.83192000008
15,17,2,129215.77,120799.58,116284.07851999978
15,17,3,143198.05999999994,135411.21,127174.35631999996
15,17,4,171919.71999999994,43883.84,3930.114478732572
15,18,1,19369.26,25058.17,27984.10328000002
15,18,2,17438.79,10522.740000000002,11907.448759999996
15,18,3,3941.14,3858.08,3402.1541599999996
15,18,4,260938.63000000003,19842.38,6959.95007244037
15,19,1,13867.57,12803.75,14397.984999999991
15,19,2,14185.82,13752.4,11841.349639999982
15,19,3,13964.670000000002,13769.080000000002,10055.395320000005
15,19,4,15012.71,4754.27,887.6570074220949
15,20,1,50220.07000000001,52428.8,63424.95768000004
15,20,2,56889.42,60488.03,59000.72516000001
15,20,3,67030.58,58332.71,48282.891479999875
15,20,4,51052.87,15467.44,2666.1902858171384
15,21,1,30221.65,36320.03,42331.32840000011
15,21,2,37259.79,38107.2,37317.568879999984
15,21,3,40041.56,37319.95,36499.23780000001
15,21,4,47119.27,10965.28,3536.1260071001925
15,22,1,104610.06,109804.07,126539.07055999996
15,22,2,96431.38,97891.36000000002,120339.67907999997
15,22,3,105054.33999999998,109062.42,98444.63632000006
15,22,4,118566.49,30985.36,10332.96289273868
15,23,1,194090.81,227315.43,252196.05880000017
15,23,2,278263.18,290555.74,310827.72724
15,23,3,266527.04,242676.67,222682.97560000024
15,23,4,353713.09,83337.37,17750.16678644796
15,24,1,40324.570000000014,46106.12,50828.23104000003
15,24,2,57096.24000000001,53072.87,52821.10027999999
15,24,3,74060.51,64411.96000000001,54827.032440000105
15,24,4,78754.25999999997,20207.98,6824.393215782083
15,25,1,84068.23999999999,94289.93,101309.6420400001
15,25,2,133383.91,118865.68,116897.51283999994
15,25,3,117576.68,100145.85,99765.70844000007
15,25,4,125666.39,33559.73,7241.772413837341
15,26,1,49304.55,57836.56000000001,63214.94264000004
15,26,2,65035.06000000001,57806.16,55298.869279999984
15,26,3,59481.77,51710.51,46764.45163999996
15,26,4,81768.15000000001,22747.4,8259.914258497523
15,27,1,19231.53,20561.290000000005,24031.202840000027
15,27,2,17769.77,15629.07,14857.03548000001
15,27,3,15828.8,16182.459999999995,16037.018959999994
15,27,4,30021.480000000003,7088.96,4689.82766360267
15,28,1,7691.07,8621.190000000002,10058.387279999992
15,28,2,9236.18,7625.54,8669.3394
15,28,3,6560.94,5357.31,5099.5532
15,28,4,12097.77,3499.86,946.585864435429
15,29,1,53219.08,55307.0,67185.32796000004
15,29,2,60719.04000000001,53255.46,52216.028359999975
15,29,3,61321.16000000001,56411.65,49865.20652000004
15,29,4,75187.92,14861.82,2627.9912364118054
15,30,1,38154.35000000001,39162.4,45771.286920000035
15,30,2,49538.86,45806.68,47942.46260000003
15,30,3,51629.59,43289.02,40425.91456000002
15,30,4,37012.04,8426.6,2686.445791974094
15,31,1,22915.89,19861.05,24165.363279999983
15,31,2,25057.2,20812.11,20039.075799999955
15,31,3,34497.740000000005,33335.19,31064.71412000002
15,31,4,38500.12,8645.31,2703.196982467426
15,32,1,48739.38,53981.72,63721.46504000011
15,32,2,62341.03000000001,62700.73,65005.47064
15,32,3,62280.31000000001,56633.73,51410.82392000006
15,32,4,84772.22,14714.13,2587.8445034556157
15,33,1,35790.62,44087.07,46384.746520000066
15,33,2,51389.31000000001,46464.99999999999,48162.541159999986
15,33,3,56998.61,60647.47,54919.62204000008
15,33,4,67117.11,20424.96,6057.776431697896
15,34,1,133444.44,141849.44999999998,153737.94520000013
15,34,2,206765.82,198939.55000000005,199341.71315999993
15,34,3,181670.75,145600.16,132270.93072000003
15,34,4,159646.68999999994,50750.46,2915.189054677332
15,35,1,26377.95,32133.189999999995,35486.40520000004
15,35,2,45906.52,36348.01,40982.72959999999
15,35,3,35685.04,24974.82,26788.633639999953
15,35,4,38748.180000000015,9574.1,3187.9001729988563
15,36,1,10020.5,17395.619999999995,18210.10775999999
15,36,2,23557.5,21639.58,20322.635599999998
15,36,3,15041.65,8831.71,11003.744800000004
15,36,4,22232.11,5761.6,773.7322694051426
15,38,1,633629.5700000001,666894.86,730635.8288799999
15,38,2,696211.1799999999,681382.5499999999,683466.3195199994
15,38,3,748108.98,647494.14,600507.2087599997
15,38,4,677594.0,192748.84,38024.17859526663
15,40,1,356974.29,394335.7,428438.92659999966
15,40,2,392170.41,395347.32,410205.76007999934
15,40,3,422484.44,400284.29,370993.9249199994
15,40,4,392113.5500000001,117059.68,29778.38084997674
15,41,1,7630.5,7610.78,9845.023959999995
15,41,2,8688.0,9517.52,10285.390719999998
15,41,3,24093.25,23617.470000000005,23120.36172
15,41,4,31624.52,7724.200000000002,1368.145262407999
15,42,1,33498.21,40267.65,45878.821800000034
15,42,2,48697.33999999999,51295.37,50851.74923999998
15,42,3,53301.42,48551.49000000001,43899.276280000035
15,42,4,51969.13,16106.51,2806.3886904651376
15,44,1,36460.2,39984.28,47857.83012000005
15,44,2,37653.0,38288.96,37627.605639999994
15,44,3,42354.140000000014,44509.22,41558.524400000046
15,44,4,63083.85000000001,14950.63,2629.8117120331385
15,46,1,136574.25,147262.21,151411.75863999993
15,46,2,161368.84,164754.90999999995,174637.5274399999
15,46,3,171076.44,154311.99,138772.86619999987
15,46,4,180688.9,40284.18,4271.812734774104
15,47,1,0.0,298.0,474.4178000000007
15,47,2,260.0,161.5,175.01010365333366
15,49,1,115235.7,132699.45,145620.5605199998
15,49,2,130252.38,118275.19999999998,113452.9038
15,49,3,143784.58,134320.69000000006,121862.14860000012
15,49,4,113137.65999999995,40175.25,4252.535505414102
15,50,1,27202.0,37624.0,43418.137680000014
15,50,2,31830.0,28197.0,29391.88715999997
15,50,3,32429.0,31717.5,28856.550359999976
15,50,4,24681.0,9467.0,2307.5633673401876
15,52,1,18475.99,19638.0,25983.34752
15,52,2,20809.02,19142.730000000003,20298.98224000002
15,52,3,19159.480000000003,16544.579999999998,16069.957120000001
15,52,4,24316.320000000003,5982.81,740.7792108626667
